Trigger Date,Instrument,Buy/Sell,Quantity,Price,Cumulative P&L,Trigger type
09-12-2019 13:45,NSE_YESBANK,SELL,-10,56.75,33.2,EN
09-12-2019 15:15,NSE_YESBANK,BUY,10,56.15,39.2,SO
10-12-2019 09:15,NSE_YESBANK,SELL,-10,54.65,39.2,EN
10-12-2019 09:30,NSE_YESBANK,BUY,10,55.41,31.6,SL
10-12-2019 09:45,NSE_YESBANK,SELL,-10,55.9,31.6,EN
10-12-2019 11:15,NSE_YESBANK,BUY,10,55.1,39.6,EX
10-12-2019 13:00,NSE_YESBANK,SELL,-10,53.8,39.6,EN
10-12-2019 14:15,NSE_YESBANK,BUY,10,51.11,66.5,TP
10-12-2019 14:30,NSE_YESBANK,SELL,-10,50.95,66.5,EN
10-12-2019 15:15,NSE_YESBANK,BUY,10,50.45,71.5,SO
11-12-2019 10:00,NSE_YESBANK,SELL,-10,47.65,71.5,EN
11-12-2019 10:15,NSE_YESBANK,BUY,10,47.1,77,EX
11-12-2019 10:30,NSE_YESBANK,SELL,-10,46.85,77,EN
11-12-2019 11:15,NSE_YESBANK,BUY,10,44.51,100.4,TP
11-12-2019 11:45,NSE_YESBANK,SELL,-10,42.65,100.4,EN
11-12-2019 12:15,NSE_YESBANK,BUY,10,43.24,94.5,SL
13-12-2019 09:15,NSE_YESBANK,SELL,-10,46.8,94.5,EN
13-12-2019 09:30,NSE_YESBANK,BUY,10,47.45,88,SL
16-12-2019 09:30,NSE_YESBANK,SELL,-10,46.1,88,EN
16-12-2019 10:45,NSE_YESBANK,BUY,10,46.25,86.5,EX
16-12-2019 11:00,NSE_YESBANK,SELL,-10,46.35,86.5,EN
16-12-2019 11:45,NSE_YESBANK,BUY,10,46.55,84.5,EX
16-12-2019 12:00,NSE_YESBANK,SELL,-10,46.65,84.5,EN
16-12-2019 12:15,NSE_YESBANK,BUY,10,46.65,84.5,EX
16-12-2019 15:00,NSE_YESBANK,SELL,-10,46.75,84.5,EN
16-12-2019 15:15,NSE_YESBANK,BUY,10,46.75,84.5,SO
17-12-2019 14:45,NSE_YESBANK,SELL,-10,47.45,84.5,EN
17-12-2019 15:15,NSE_YESBANK,BUY,10,47.5,84,SO
18-12-2019 09:30,NSE_YESBANK,SELL,-10,47.25,84,EN
18-12-2019 10:45,NSE_YESBANK,BUY,10,47.2,84.5,EX
18-12-2019 11:00,NSE_YESBANK,SELL,-10,46.95,84.5,EN
18-12-2019 11:30,NSE_YESBANK,BUY,10,47.15,82.5,EX
18-12-2019 11:45,NSE_YESBANK,SELL,-10,47.15,82.5,EN
18-12-2019 14:30,NSE_YESBANK,BUY,10,46.4,90,EX
18-12-2019 14:45,NSE_YESBANK,SELL,-10,46.4,90,EN
18-12-2019 15:15,NSE_YESBANK,BUY,10,46.7,87,SO
19-12-2019 09:15,NSE_YESBANK,SELL,-10,45.75,87,EN
19-12-2019 13:15,NSE_YESBANK,BUY,10,45.65,88,EX
20-12-2019 14:30,NSE_YESBANK,SELL,-10,52.7,88,EN
20-12-2019 15:15,NSE_YESBANK,BUY,10,51.7,98,SO
23-12-2019 09:15,NSE_YESBANK,SELL,-10,51.65,98,EN
23-12-2019 11:30,NSE_YESBANK,BUY,10,51.3,101.5,EX
23-12-2019 11:45,NSE_YESBANK,SELL,-10,51.3,101.5,EN
23-12-2019 12:00,NSE_YESBANK,BUY,10,51.2,102.5,EX
26-12-2019 09:15,NSE_YESBANK,SELL,-10,51.3,102.5,EN
26-12-2019 11:30,NSE_YESBANK,BUY,10,50.55,110,EX
26-12-2019 11:45,NSE_YESBANK,SELL,-10,50.5,110,EN
26-12-2019 14:30,NSE_YESBANK,BUY,10,48.9,126,EX
26-12-2019 14:45,NSE_YESBANK,SELL,-10,48.85,126,EN
26-12-2019 15:15,NSE_YESBANK,BUY,10,48.75,127,SO
27-12-2019 11:45,NSE_YESBANK,SELL,-10,48.05,127,EN
27-12-2019 14:30,NSE_YESBANK,BUY,10,48.05,127,EX
27-12-2019 14:45,NSE_YESBANK,SELL,-10,48,127,EN
27-12-2019 15:15,NSE_YESBANK,BUY,10,48.1,126,SO
30-12-2019 09:15,NSE_YESBANK,SELL,-10,47.3,126,EN
30-12-2019 09:45,NSE_YESBANK,BUY,10,47.96,119.4,SL
30-12-2019 15:00,NSE_YESBANK,SELL,-10,47.4,119.4,EN
30-12-2019 15:15,NSE_YESBANK,BUY,10,47.4,119.4,SO
31-12-2019 09:15,NSE_YESBANK,SELL,-10,47.55,119.4,EN
31-12-2019 10:15,NSE_YESBANK,BUY,10,47.65,118.4,EX
31-12-2019 12:30,NSE_YESBANK,SELL,-10,46.9,118.4,EN
31-12-2019 14:30,NSE_YESBANK,BUY,10,46.75,119.9,EX
01-01-2020 11:45,NSE_YESBANK,SELL,-10,46.85,119.9,EN
01-01-2020 12:00,NSE_YESBANK,BUY,10,46.75,120.9,EX
01-01-2020 12:15,NSE_YESBANK,SELL,-10,46.75,120.9,EN
01-01-2020 12:45,NSE_YESBANK,BUY,10,46.8,120.4,EX
01-01-2020 13:00,NSE_YESBANK,SELL,-10,46.8,120.4,EN
01-01-2020 13:15,NSE_YESBANK,BUY,10,46.9,119.4,EX
01-01-2020 13:30,NSE_YESBANK,SELL,-10,46.85,119.4,EN
01-01-2020 13:45,NSE_YESBANK,BUY,10,46.8,119.9,EX
02-01-2020 10:00,NSE_YESBANK,SELL,-10,46.55,119.9,EN
02-01-2020 11:15,NSE_YESBANK,BUY,10,46.65,118.9,EX
02-01-2020 11:30,NSE_YESBANK,SELL,-10,46.65,118.9,EN
02-01-2020 11:45,NSE_YESBANK,BUY,10,46.7,118.4,EX
02-01-2020 12:00,NSE_YESBANK,SELL,-10,46.7,118.4,EN
02-01-2020 13:00,NSE_YESBANK,BUY,10,47.35,111.9,SL
03-01-2020 10:45,NSE_YESBANK,SELL,-10,47.55,111.9,EN
03-01-2020 11:15,NSE_YESBANK,BUY,10,47.6,111.4,EX
03-01-2020 13:00,NSE_YESBANK,SELL,-10,47.5,111.4,EN
03-01-2020 15:15,NSE_YESBANK,BUY,10,47.05,115.9,SO
06-01-2020 09:15,NSE_YESBANK,SELL,-10,46.05,115.9,EN
06-01-2020 12:45,NSE_YESBANK,BUY,10,45.7,119.4,EX
06-01-2020 13:00,NSE_YESBANK,SELL,-10,45.65,119.4,EN
06-01-2020 15:00,NSE_YESBANK,BUY,10,45.1,124.9,EX
07-01-2020 12:45,NSE_YESBANK,SELL,-10,45.35,124.9,EN
07-01-2020 14:15,NSE_YESBANK,BUY,10,44.5,133.4,EX
07-01-2020 14:30,NSE_YESBANK,SELL,-10,44.75,133.4,EN
07-01-2020 15:15,NSE_YESBANK,BUY,10,45.1,129.9,SO
08-01-2020 13:15,NSE_YESBANK,SELL,-10,45.6,129.9,EN
08-01-2020 13:45,NSE_YESBANK,BUY,10,45.6,129.9,EX
10-01-2020 11:15,NSE_YESBANK,SELL,-10,46.5,129.9,EN
10-01-2020 12:45,NSE_YESBANK,BUY,10,44.17,153.2,TP
10-01-2020 13:00,NSE_YESBANK,SELL,-10,44.75,153.2,EN
10-01-2020 13:15,NSE_YESBANK,BUY,10,45.37,147,SL
10-01-2020 13:30,NSE_YESBANK,SELL,-10,45.05,147,EN
10-01-2020 13:45,NSE_YESBANK,BUY,10,45.3,144.5,EX
10-01-2020 14:00,NSE_YESBANK,SELL,-10,45.25,144.5,EN
10-01-2020 14:15,NSE_YESBANK,BUY,10,45.88,138.2,SL
10-01-2020 14:30,NSE_YESBANK,SELL,-10,45.2,138.2,EN
10-01-2020 15:15,NSE_YESBANK,BUY,10,44.65,143.7,SO
13-01-2020 09:15,NSE_YESBANK,SELL,-10,42.9,143.7,EN
13-01-2020 11:15,NSE_YESBANK,BUY,10,42.05,152.2,EX
13-01-2020 11:30,NSE_YESBANK,SELL,-10,41.9,152.2,EN
13-01-2020 12:15,NSE_YESBANK,BUY,10,42.48,146.4,SL
14-01-2020 09:15,NSE_YESBANK,SELL,-10,40.55,146.4,EN
14-01-2020 11:00,NSE_YESBANK,BUY,10,39.45,157.4,EX
14-01-2020 11:15,NSE_YESBANK,SELL,-10,39.4,157.4,EN
14-01-2020 13:30,NSE_YESBANK,BUY,10,37.43,177.1,TP
14-01-2020 13:45,NSE_YESBANK,SELL,-10,38.1,177.1,EN
14-01-2020 14:45,NSE_YESBANK,BUY,10,38.63,171.8,SL
15-01-2020 09:15,NSE_YESBANK,SELL,-10,37.65,171.8,EN
15-01-2020 10:30,NSE_YESBANK,BUY,10,38.17,166.6,SL
16-01-2020 09:15,NSE_YESBANK,SELL,-10,40.4,166.6,EN
16-01-2020 11:45,NSE_YESBANK,BUY,10,40,170.6,EX
17-01-2020 09:15,NSE_YESBANK,SELL,-10,38.15,170.6,EN
17-01-2020 09:45,NSE_YESBANK,BUY,10,38.68,165.3,SL
17-01-2020 10:00,NSE_YESBANK,SELL,-10,39.1,165.3,EN
17-01-2020 10:30,NSE_YESBANK,BUY,10,38.95,166.8,EX
17-01-2020 10:45,NSE_YESBANK,SELL,-10,38.7,166.8,EN
17-01-2020 11:30,NSE_YESBANK,BUY,10,38.85,165.3,EX
20-01-2020 11:45,NSE_YESBANK,SELL,-10,38.75,165.3,EN
20-01-2020 12:45,NSE_YESBANK,BUY,10,38.95,163.3,EX
20-01-2020 13:00,NSE_YESBANK,SELL,-10,38.75,163.3,EN
20-01-2020 14:00,NSE_YESBANK,BUY,10,39.29,157.9,SL
20-01-2020 15:00,NSE_YESBANK,SELL,-10,38.6,157.9,EN
20-01-2020 15:15,NSE_YESBANK,BUY,10,38.6,157.9,SO
21-01-2020 09:15,NSE_YESBANK,SELL,-10,38.95,157.9,EN
21-01-2020 09:45,NSE_YESBANK,BUY,10,38.85,158.9,EX
21-01-2020 10:00,NSE_YESBANK,SELL,-10,38.9,158.9,EN
21-01-2020 11:45,NSE_YESBANK,BUY,10,38.4,163.9,EX
21-01-2020 12:00,NSE_YESBANK,SELL,-10,38.5,163.9,EN
21-01-2020 12:15,NSE_YESBANK,BUY,10,38.4,164.9,EX
21-01-2020 12:30,NSE_YESBANK,SELL,-10,38.35,164.9,EN
21-01-2020 13:30,NSE_YESBANK,BUY,10,38.35,164.9,EX
22-01-2020 10:15,NSE_YESBANK,SELL,-10,38.2,164.9,EN
22-01-2020 11:45,NSE_YESBANK,BUY,10,38.15,165.4,EX
22-01-2020 12:00,NSE_YESBANK,SELL,-10,38.15,165.4,EN
22-01-2020 12:15,NSE_YESBANK,BUY,10,38.2,164.9,EX
22-01-2020 12:30,NSE_YESBANK,SELL,-10,38.25,164.9,EN
22-01-2020 13:00,NSE_YESBANK,BUY,10,38.78,159.6,SL
24-01-2020 15:00,NSE_YESBANK,SELL,-10,42.8,159.6,EN
24-01-2020 15:15,NSE_YESBANK,BUY,10,42.8,159.6,SO
27-01-2020 09:15,NSE_YESBANK,SELL,-10,43.1,159.6,EN
27-01-2020 11:45,NSE_YESBANK,BUY,10,42.45,166.1,EX
28-01-2020 09:15,NSE_YESBANK,SELL,-10,43.05,166.1,EN
28-01-2020 11:15,NSE_YESBANK,BUY,10,42.55,171.1,EX
28-01-2020 11:30,NSE_YESBANK,SELL,-10,42.6,171.1,EN
28-01-2020 11:45,NSE_YESBANK,BUY,10,42.55,171.6,EX
28-01-2020 12:00,NSE_YESBANK,SELL,-10,42.6,171.6,EN
28-01-2020 13:15,NSE_YESBANK,BUY,10,42.4,173.6,EX
28-01-2020 14:15,NSE_YESBANK,SELL,-10,41.75,173.6,EN
28-01-2020 15:15,NSE_YESBANK,BUY,10,41.65,174.6,SO
29-01-2020 09:15,NSE_YESBANK,SELL,-10,41.8,174.6,EN
29-01-2020 10:45,NSE_YESBANK,BUY,10,41.65,176.1,EX
29-01-2020 11:00,NSE_YESBANK,SELL,-10,41.55,176.1,EN
29-01-2020 11:45,NSE_YESBANK,BUY,10,41.5,176.6,EX
29-01-2020 12:00,NSE_YESBANK,SELL,-10,41.55,176.6,EN
29-01-2020 12:45,NSE_YESBANK,BUY,10,42.13,170.8,SL
29-01-2020 14:30,NSE_YESBANK,SELL,-10,41.45,170.8,EN
29-01-2020 15:15,NSE_YESBANK,BUY,10,41.2,173.3,SO
30-01-2020 09:15,NSE_YESBANK,SELL,-10,39.45,173.3,EN
30-01-2020 11:30,NSE_YESBANK,BUY,10,39.15,176.3,EX
30-01-2020 11:45,NSE_YESBANK,SELL,-10,39.1,176.3,EN
30-01-2020 15:15,NSE_YESBANK,BUY,10,39.15,175.8,SO
31-01-2020 13:00,NSE_YESBANK,SELL,-10,39.5,175.8,EN
31-01-2020 13:30,NSE_YESBANK,BUY,10,39.5,175.8,EX
31-01-2020 13:45,NSE_YESBANK,SELL,-10,39.45,175.8,EN
31-01-2020 15:15,NSE_YESBANK,BUY,10,39.2,178.3,SO
01-02-2020 09:15,NSE_YESBANK,SELL,-10,39.2,178.3,EN
01-02-2020 10:15,NSE_YESBANK,BUY,10,39.4,176.3,EX
01-02-2020 13:15,NSE_YESBANK,SELL,-10,38.25,176.3,EN
01-02-2020 13:30,NSE_YESBANK,BUY,10,38.78,171,SL
01-02-2020 13:45,NSE_YESBANK,SELL,-10,38.75,171,EN
01-02-2020 14:15,NSE_YESBANK,BUY,10,38.65,172,EX
01-02-2020 14:30,NSE_YESBANK,SELL,-10,38.5,172,EN
01-02-2020 15:15,NSE_YESBANK,BUY,10,37.95,177.5,SO
03-02-2020 09:15,NSE_YESBANK,SELL,-10,37.4,177.5,EN
03-02-2020 11:45,NSE_YESBANK,BUY,10,36.85,183,EX
03-02-2020 12:00,NSE_YESBANK,SELL,-10,36.75,183,EN
03-02-2020 14:30,NSE_YESBANK,BUY,10,36.2,188.5,EX
03-02-2020 14:45,NSE_YESBANK,SELL,-10,36.2,188.5,EN
03-02-2020 15:15,NSE_YESBANK,BUY,10,35.95,191,SO
04-02-2020 09:30,NSE_YESBANK,SELL,-10,35.2,191,EN
04-02-2020 13:15,NSE_YESBANK,BUY,10,35.1,192,EX
05-02-2020 09:15,NSE_YESBANK,SELL,-10,34.4,192,EN
05-02-2020 10:45,NSE_YESBANK,BUY,10,34.88,187.2,SL
05-02-2020 15:00,NSE_YESBANK,SELL,-10,37.7,187.2,EN
05-02-2020 15:15,NSE_YESBANK,BUY,10,37.7,187.2,SO
06-02-2020 13:15,NSE_YESBANK,SELL,-10,38.75,187.2,EN
06-02-2020 13:30,NSE_YESBANK,BUY,10,38.65,188.2,EX
10-02-2020 10:00,NSE_YESBANK,SELL,-10,38.55,188.2,EN
10-02-2020 11:00,NSE_YESBANK,BUY,10,38.8,185.7,EX
10-02-2020 11:15,NSE_YESBANK,SELL,-10,38.55,185.7,EN
10-02-2020 14:30,NSE_YESBANK,BUY,10,37.9,192.2,EX
10-02-2020 14:45,NSE_YESBANK,SELL,-10,37.9,192.2,EN
10-02-2020 15:15,NSE_YESBANK,BUY,10,37.65,194.7,SO
11-02-2020 09:15,NSE_YESBANK,SELL,-10,37.75,194.7,EN
11-02-2020 09:30,NSE_YESBANK,BUY,10,37.95,192.7,EX
11-02-2020 09:45,NSE_YESBANK,SELL,-10,37.7,192.7,EN
11-02-2020 13:30,NSE_YESBANK,BUY,10,37.2,197.7,EX
11-02-2020 13:45,NSE_YESBANK,SELL,-10,37.05,197.7,EN
11-02-2020 14:15,NSE_YESBANK,BUY,10,37.2,196.2,EX
11-02-2020 14:45,NSE_YESBANK,SELL,-10,36.9,196.2,EN
11-02-2020 15:15,NSE_YESBANK,BUY,10,36.9,196.2,SO
12-02-2020 09:15,NSE_YESBANK,SELL,-10,35.55,196.2,EN
12-02-2020 11:30,NSE_YESBANK,BUY,10,35.4,197.7,EX
12-02-2020 11:45,NSE_YESBANK,SELL,-10,35.45,197.7,EN
12-02-2020 14:15,NSE_YESBANK,BUY,10,35.3,199.2,EX
12-02-2020 14:30,NSE_YESBANK,SELL,-10,35.2,199.2,EN
12-02-2020 15:15,NSE_YESBANK,BUY,10,35.2,199.2,SO
13-02-2020 14:45,NSE_YESBANK,SELL,-10,37.15,199.2,EN
13-02-2020 15:15,NSE_YESBANK,BUY,10,37.1,199.7,SO
14-02-2020 13:30,NSE_YESBANK,SELL,-10,38.95,199.7,EN
14-02-2020 15:15,NSE_YESBANK,BUY,10,38.85,200.7,SO
17-02-2020 09:30,NSE_YESBANK,SELL,-10,37.7,200.7,EN
17-02-2020 11:15,NSE_YESBANK,BUY,10,37.6,201.7,EX
17-02-2020 11:30,NSE_YESBANK,SELL,-10,37.5,201.7,EN
17-02-2020 13:30,NSE_YESBANK,BUY,10,36.95,207.2,EX
17-02-2020 13:45,NSE_YESBANK,SELL,-10,37,207.2,EN
17-02-2020 14:45,NSE_YESBANK,BUY,10,37.15,205.7,EX
17-02-2020 15:00,NSE_YESBANK,SELL,-10,37.2,205.7,EN
17-02-2020 15:15,NSE_YESBANK,BUY,10,37.2,205.7,SO
18-02-2020 09:15,NSE_YESBANK,SELL,-10,35.25,205.7,EN
18-02-2020 11:30,NSE_YESBANK,BUY,10,34.3,215.2,EX
18-02-2020 11:45,NSE_YESBANK,SELL,-10,34.1,215.2,EN
18-02-2020 14:00,NSE_YESBANK,BUY,10,34.57,210.5,SL
19-02-2020 09:15,NSE_YESBANK,SELL,-10,34.5,210.5,EN
19-02-2020 09:45,NSE_YESBANK,BUY,10,34.98,205.7,SL
19-02-2020 10:00,NSE_YESBANK,SELL,-10,34.65,205.7,EN
19-02-2020 11:45,NSE_YESBANK,BUY,10,34.3,209.2,EX
20-02-2020 14:45,NSE_YESBANK,SELL,-10,35.7,209.2,EN
20-02-2020 15:15,NSE_YESBANK,BUY,10,35.4,212.2,SO
24-02-2020 09:15,NSE_YESBANK,SELL,-10,34.75,212.2,EN
24-02-2020 09:45,NSE_YESBANK,BUY,10,35.23,207.4,SL
24-02-2020 10:00,NSE_YESBANK,SELL,-10,35.3,207.4,EN
24-02-2020 10:45,NSE_YESBANK,BUY,10,35.79,202.5,SL
26-02-2020 09:15,NSE_YESBANK,SELL,-10,35,202.5,EN
26-02-2020 10:15,NSE_YESBANK,BUY,10,35.49,197.6,SL
27-02-2020 14:00,NSE_YESBANK,SELL,-10,37.1,197.6,EN
27-02-2020 15:15,NSE_YESBANK,BUY,10,36.9,199.6,SO
28-02-2020 09:15,NSE_YESBANK,SELL,-10,35.75,199.6,EN
28-02-2020 13:30,NSE_YESBANK,BUY,10,34.65,210.6,EX
,,,,,,
 ,,,,,,
M&M results,,,,,,
02-12-2019 15:00,NSE_M&M,SELL,-10,533.95,0,EN
02-12-2019 15:15,NSE_M&M,BUY,10,533.95,0,SO
03-12-2019 09:30,NSE_M&M,SELL,-10,531.2,0,EN
03-12-2019 12:30,NSE_M&M,BUY,10,529.7,15,EX
03-12-2019 12:45,NSE_M&M,SELL,-10,527.45,15,EN
03-12-2019 15:15,NSE_M&M,BUY,10,523,59.5,SO
04-12-2019 09:15,NSE_M&M,SELL,-10,525.15,59.5,EN
04-12-2019 10:00,NSE_M&M,BUY,10,525.85,52.5,EX
04-12-2019 12:30,NSE_M&M,SELL,-10,521.5,52.5,EN
04-12-2019 13:30,NSE_M&M,BUY,10,522,47.5,EX
04-12-2019 13:45,NSE_M&M,SELL,-10,521.7,47.5,EN
04-12-2019 15:15,NSE_M&M,BUY,10,526.05,4,SO
05-12-2019 12:00,NSE_M&M,SELL,-10,524.05,4,EN
05-12-2019 12:45,NSE_M&M,BUY,10,524.55,-1,EX
05-12-2019 13:00,NSE_M&M,SELL,-10,524.15,-1,EN
05-12-2019 13:45,NSE_M&M,BUY,10,524.75,-7,EX
05-12-2019 14:00,NSE_M&M,SELL,-10,523.35,-7,EN
05-12-2019 14:45,NSE_M&M,BUY,10,524.3,-16.5,EX
05-12-2019 15:00,NSE_M&M,SELL,-10,524.65,-16.5,EN
05-12-2019 15:15,NSE_M&M,BUY,10,524.65,-16.5,SO
06-12-2019 10:15,NSE_M&M,SELL,-10,520.6,-16.5,EN
06-12-2019 15:15,NSE_M&M,BUY,10,510.65,83,SO
09-12-2019 13:45,NSE_M&M,SELL,-10,514.35,83,EN
09-12-2019 14:30,NSE_M&M,BUY,10,514.6,80.5,EX
09-12-2019 14:45,NSE_M&M,SELL,-10,514.15,80.5,EN
09-12-2019 15:15,NSE_M&M,BUY,10,513.4,88,SO
10-12-2019 09:15,NSE_M&M,SELL,-10,510.35,88,EN
10-12-2019 11:15,NSE_M&M,BUY,10,510.3,88.5,EX
10-12-2019 11:30,NSE_M&M,SELL,-10,511.15,88.5,EN
10-12-2019 12:45,NSE_M&M,BUY,10,510.55,94.5,EX
10-12-2019 13:30,NSE_M&M,SELL,-10,507.6,94.5,EN
10-12-2019 15:15,NSE_M&M,BUY,10,505.7,113.5,SO
11-12-2019 12:30,NSE_M&M,SELL,-10,506.5,113.5,EN
11-12-2019 13:30,NSE_M&M,BUY,10,505.7,121.5,EX
11-12-2019 13:45,NSE_M&M,SELL,-10,505.85,121.5,EN
11-12-2019 15:15,NSE_M&M,BUY,10,507.45,105.5,SO
13-12-2019 13:00,NSE_M&M,SELL,-10,516.35,105.5,EN
13-12-2019 13:45,NSE_M&M,BUY,10,516.35,105.5,EX
13-12-2019 14:00,NSE_M&M,SELL,-10,515.35,105.5,EN
13-12-2019 14:30,NSE_M&M,BUY,10,516,99,EX
13-12-2019 14:45,NSE_M&M,SELL,-10,516.35,99,EN
13-12-2019 15:15,NSE_M&M,BUY,10,516.2,100.5,SO
16-12-2019 09:15,NSE_M&M,SELL,-10,517.65,100.5,EN
16-12-2019 12:30,NSE_M&M,BUY,10,513.25,144.5,EX
16-12-2019 12:45,NSE_M&M,SELL,-10,513.7,144.5,EN
16-12-2019 13:00,NSE_M&M,BUY,10,512.45,157,EX
16-12-2019 13:15,NSE_M&M,SELL,-10,512.85,157,EN
16-12-2019 14:00,NSE_M&M,BUY,10,513.3,152.5,EX
16-12-2019 14:45,NSE_M&M,SELL,-10,510.65,152.5,EN
16-12-2019 15:15,NSE_M&M,BUY,10,508.95,169.5,SO
17-12-2019 09:15,NSE_M&M,SELL,-10,511.65,169.5,EN
17-12-2019 11:00,NSE_M&M,BUY,10,510.8,178,EX
17-12-2019 11:15,NSE_M&M,SELL,-10,508.45,178,EN
17-12-2019 12:30,NSE_M&M,BUY,10,508.25,180,EX
17-12-2019 12:45,NSE_M&M,SELL,-10,508.4,180,EN
17-12-2019 15:15,NSE_M&M,BUY,10,505.85,205.5,SO
20-12-2019 12:15,NSE_M&M,SELL,-10,531.5,205.5,EN
20-12-2019 13:15,NSE_M&M,BUY,10,533.7,183.5,EX
20-12-2019 13:30,NSE_M&M,SELL,-10,533.25,183.5,EN
20-12-2019 15:15,NSE_M&M,BUY,10,530.8,208,SO
23-12-2019 09:15,NSE_M&M,SELL,-10,530.5,208,EN
23-12-2019 13:00,NSE_M&M,BUY,10,532.95,183.5,EX
23-12-2019 13:15,NSE_M&M,SELL,-10,531.9,183.5,EN
23-12-2019 15:15,NSE_M&M,BUY,10,525,252.5,SO
24-12-2019 13:45,NSE_M&M,SELL,-10,527.8,252.5,EN
24-12-2019 15:00,NSE_M&M,BUY,10,527.9,251.5,EX
26-12-2019 13:30,NSE_M&M,SELL,-10,531.9,251.5,EN
26-12-2019 15:15,NSE_M&M,BUY,10,528.2,288.5,SO
27-12-2019 09:15,NSE_M&M,SELL,-10,529.5,288.5,EN
27-12-2019 09:30,NSE_M&M,BUY,10,530.5,278.5,EX
27-12-2019 09:45,NSE_M&M,SELL,-10,529.15,278.5,EN
27-12-2019 14:15,NSE_M&M,BUY,10,528.2,288,EX
30-12-2019 13:30,NSE_M&M,SELL,-10,533.35,288,EN
30-12-2019 13:45,NSE_M&M,BUY,10,533.3,288.5,EX
30-12-2019 14:00,NSE_M&M,SELL,-10,533.45,288.5,EN
30-12-2019 15:15,NSE_M&M,BUY,10,534.9,274,SO
31-12-2019 10:45,NSE_M&M,SELL,-10,532.75,274,EN
31-12-2019 11:30,NSE_M&M,BUY,10,533.95,262,EX
31-12-2019 11:45,NSE_M&M,SELL,-10,534.7,262,EN
31-12-2019 12:45,NSE_M&M,BUY,10,534.4,265,EX
31-12-2019 13:00,NSE_M&M,SELL,-10,534.35,265,EN
31-12-2019 13:15,NSE_M&M,BUY,10,534.6,262.5,EX
31-12-2019 13:30,NSE_M&M,SELL,-10,535.15,262.5,EN
31-12-2019 14:00,NSE_M&M,BUY,10,534.6,268,EX
31-12-2019 14:45,NSE_M&M,SELL,-10,532.9,268,EN
31-12-2019 15:15,NSE_M&M,BUY,10,532.05,276.5,SO
01-01-2020 09:15,NSE_M&M,SELL,-10,531.9,276.5,EN
01-01-2020 10:00,NSE_M&M,BUY,10,531.3,282.5,EX
01-01-2020 10:15,NSE_M&M,SELL,-10,531.2,282.5,EN
01-01-2020 10:30,NSE_M&M,BUY,10,531.2,282.5,EX
01-01-2020 10:45,NSE_M&M,SELL,-10,530.8,282.5,EN
01-01-2020 11:30,NSE_M&M,BUY,10,530.9,281.5,EX
01-01-2020 11:45,NSE_M&M,SELL,-10,530.55,281.5,EN
01-01-2020 14:30,NSE_M&M,BUY,10,535.85,228.5,EX
03-01-2020 09:15,NSE_M&M,SELL,-10,535.3,228.5,EN
03-01-2020 11:15,NSE_M&M,BUY,10,535,231.5,EX
03-01-2020 11:30,NSE_M&M,SELL,-10,534.8,231.5,EN
