Trigger Date,Instrument,Buy/Sell,Quantity,Price,Cumulative P&L,Trigger type
06-10-2020 12:00,NSE_BANKBARODA,SELL,-100,41.35,208,EN
06-10-2020 15:00,NSE_BANKBARODA,BUY,100,41.76,167,SL
07-10-2020 12:15,NSE_BANKBARODA,SELL,-100,41.7,167,EN
07-10-2020 14:30,NSE_BANKBARODA,BUY,100,41.7,167,EX
08-10-2020 14:00,NSE_BANKBARODA,SELL,-100,43.05,167,EN
08-10-2020 15:15,NSE_BANKBARODA,BUY,100,42.65,207,SO
13-10-2020 12:00,NSE_BANKBARODA,SELL,-100,41.6,207,EN
13-10-2020 15:15,NSE_BANKBARODA,BUY,100,41.35,232,SO
15-10-2020 13:00,NSE_BANKBARODA,SELL,-100,41.75,232,EN
15-10-2020 15:00,NSE_BANKBARODA,BUY,100,40.5,357,TP
16-10-2020 13:00,NSE_BANKBARODA,SELL,-100,40.9,357,EN
16-10-2020 13:15,NSE_BANKBARODA,BUY,100,40.95,352,EX
16-10-2020 14:30,NSE_BANKBARODA,SELL,-100,40.4,352,EN
16-10-2020 15:00,NSE_BANKBARODA,BUY,100,40.35,357,EX
20-10-2020 09:30,NSE_BANKBARODA,SELL,-100,42.3,357,EN
20-10-2020 11:15,NSE_BANKBARODA,BUY,100,42.72,315,SL
21-10-2020 13:15,NSE_BANKBARODA,SELL,-100,42.55,315,EN
21-10-2020 15:15,NSE_BANKBARODA,BUY,100,42.6,310,SO
22-10-2020 12:30,NSE_BANKBARODA,SELL,-100,42.25,310,EN
22-10-2020 13:00,NSE_BANKBARODA,BUY,100,42.67,268,SL
26-10-2020 11:00,NSE_BANKBARODA,SELL,-100,43.15,268,EN
26-10-2020 12:45,NSE_BANKBARODA,BUY,100,43.1,273,EX
28-10-2020 12:30,NSE_BANKBARODA,SELL,-100,42.6,273,EN
28-10-2020 15:15,NSE_BANKBARODA,BUY,100,42,333,SO
29-10-2020 12:30,NSE_BANKBARODA,SELL,-100,41.75,333,EN
29-10-2020 12:45,NSE_BANKBARODA,BUY,100,41.65,343,EX
29-10-2020 13:15,NSE_BANKBARODA,SELL,-100,41.35,343,EN
29-10-2020 14:15,NSE_BANKBARODA,BUY,100,41.76,302,SL
30-10-2020 11:45,NSE_BANKBARODA,SELL,-100,41.8,302,EN
30-10-2020 15:15,NSE_BANKBARODA,BUY,100,41.75,307,SO
03-11-2020 10:00,NSE_BANKBARODA,SELL,-100,44.25,307,EN
03-11-2020 10:15,NSE_BANKBARODA,BUY,100,44.35,297,EX
04-11-2020 10:15,NSE_BANKBARODA,SELL,-100,44.35,297,EN
04-11-2020 11:30,NSE_BANKBARODA,BUY,100,44.45,287,EX
06-11-2020 10:15,NSE_BANKBARODA,SELL,-100,45.85,287,EN
06-11-2020 10:30,NSE_BANKBARODA,BUY,100,45.9,282,EX
06-11-2020 10:45,NSE_BANKBARODA,SELL,-100,45.6,282,EN
06-11-2020 11:15,NSE_BANKBARODA,BUY,100,45.7,272,EX
09-11-2020 11:00,NSE_BANKBARODA,SELL,-100,46.25,272,EN
09-11-2020 11:30,NSE_BANKBARODA,BUY,100,46.1,287,EX
10-11-2020 14:15,NSE_BANKBARODA,SELL,-100,47.8,287,EN
10-11-2020 14:30,NSE_BANKBARODA,BUY,100,48.2,247,EX
11-11-2020 10:00,NSE_BANKBARODA,SELL,-100,48.05,247,EN
11-11-2020 10:30,NSE_BANKBARODA,BUY,100,48.53,199,SL
11-11-2020 11:00,NSE_BANKBARODA,SELL,-100,47.5,199,EN
11-11-2020 14:45,NSE_BANKBARODA,BUY,100,47.3,219,EX
11-11-2020 15:00,NSE_BANKBARODA,SELL,-100,47.3,219,EN
11-11-2020 15:15,NSE_BANKBARODA,BUY,100,47.3,219,SO
12-11-2020 14:30,NSE_BANKBARODA,SELL,-100,45.75,219,EN
12-11-2020 15:15,NSE_BANKBARODA,BUY,100,45.6,234,SO
17-11-2020 13:00,NSE_BANKBARODA,SELL,-100,47.1,234,EN
17-11-2020 14:00,NSE_BANKBARODA,BUY,100,47.5,194,EX
19-11-2020 09:30,NSE_BANKBARODA,SELL,-100,49,194,EN
19-11-2020 09:45,NSE_BANKBARODA,BUY,100,48.75,219,EX
19-11-2020 13:45,NSE_BANKBARODA,SELL,-100,48.7,219,EN
19-11-2020 15:15,NSE_BANKBARODA,BUY,100,47.9,299,SO
23-11-2020 10:00,NSE_BANKBARODA,SELL,-100,47.35,299,EN
23-11-2020 14:15,NSE_BANKBARODA,BUY,100,47.15,319,EX
23-11-2020 14:30,NSE_BANKBARODA,SELL,-100,46.95,319,EN
23-11-2020 15:15,NSE_BANKBARODA,BUY,100,46.95,319,SO
26-11-2020 09:15,NSE_BANKBARODA,SELL,-100,48.7,319,EN
26-11-2020 10:15,NSE_BANKBARODA,BUY,100,49.19,270,SL
27-11-2020 15:00,NSE_BANKBARODA,SELL,-100,51.4,270,EN
27-11-2020 15:15,NSE_BANKBARODA,BUY,100,51.4,270,SO
02-12-2020 13:15,NSE_BANKBARODA,SELL,-100,54.1,270,EN
02-12-2020 15:00,NSE_BANKBARODA,BUY,100,54.15,265,EX
04-12-2020 09:15,NSE_BANKBARODA,SELL,-100,57.55,265,EN
04-12-2020 10:00,NSE_BANKBARODA,BUY,100,58.13,207,SL
04-12-2020 11:30,NSE_BANKBARODA,SELL,-100,58.25,207,EN
04-12-2020 13:00,NSE_BANKBARODA,BUY,100,57.65,267,EX
09-12-2020 12:30,NSE_BANKBARODA,SELL,-100,65,267,EN
09-12-2020 13:30,NSE_BANKBARODA,BUY,100,65.65,202,SL
11-12-2020 12:45,NSE_BANKBARODA,SELL,-100,66.8,202,EN
11-12-2020 13:45,NSE_BANKBARODA,BUY,100,66.65,217,EX
,,,,,,
 ,,,,,,
BANKINDIA results,,,,,,
14-09-2020 12:45,NSE_BANKINDIA,SELL,-100,47.55,0,EN
14-09-2020 15:15,NSE_BANKINDIA,BUY,100,47.25,30,SO
16-09-2020 11:15,NSE_BANKINDIA,SELL,-100,46,30,EN
16-09-2020 15:00,NSE_BANKINDIA,BUY,100,46.1,20,EX
17-09-2020 11:15,NSE_BANKINDIA,SELL,-100,45.5,20,EN
17-09-2020 13:30,NSE_BANKINDIA,BUY,100,45.95,-25,SL
18-09-2020 10:15,NSE_BANKINDIA,SELL,-100,44.5,-25,EN
18-09-2020 14:00,NSE_BANKINDIA,BUY,100,44.7,-45,EX
18-09-2020 14:30,NSE_BANKINDIA,SELL,-100,44.45,-45,EN
18-09-2020 15:15,NSE_BANKINDIA,BUY,100,44.35,-35,SO
22-09-2020 13:45,NSE_BANKINDIA,SELL,-100,40.9,-35,EN
22-09-2020 14:15,NSE_BANKINDIA,BUY,100,40.9,-35,EX
23-09-2020 10:45,NSE_BANKINDIA,SELL,-100,41,-35,EN
23-09-2020 11:15,NSE_BANKINDIA,BUY,100,41,-35,EX
23-09-2020 11:30,NSE_BANKINDIA,SELL,-100,40.5,-35,EN
23-09-2020 15:15,NSE_BANKINDIA,BUY,100,40.45,-30,SO
24-09-2020 09:15,NSE_BANKINDIA,SELL,-100,39.6,-30,EN
24-09-2020 14:00,NSE_BANKINDIA,BUY,100,39.35,-5,EX
24-09-2020 15:00,NSE_BANKINDIA,SELL,-100,39.25,-5,EN
24-09-2020 15:15,NSE_BANKINDIA,BUY,100,39.25,-5,SO
25-09-2020 10:15,NSE_BANKINDIA,SELL,-100,39,-5,EN
25-09-2020 12:15,NSE_BANKINDIA,BUY,100,39.39,-44,SL
25-09-2020 13:15,NSE_BANKINDIA,SELL,-100,39.35,-44,EN
25-09-2020 13:45,NSE_BANKINDIA,BUY,100,39.35,-44,EX
28-09-2020 14:45,NSE_BANKINDIA,SELL,-100,41.9,-44,EN
28-09-2020 15:15,NSE_BANKINDIA,BUY,100,42.32,-86,SL
30-09-2020 09:15,NSE_BANKINDIA,SELL,-100,40.9,-86,EN
30-09-2020 10:30,NSE_BANKINDIA,BUY,100,41.1,-106,EX
01-10-2020 11:15,NSE_BANKINDIA,SELL,-100,41,-106,EN
01-10-2020 12:15,NSE_BANKINDIA,BUY,100,41,-106,EX
01-10-2020 12:45,NSE_BANKINDIA,SELL,-100,40.9,-106,EN
01-10-2020 15:15,NSE_BANKINDIA,BUY,100,40.95,-111,SO
05-10-2020 12:15,NSE_BANKINDIA,SELL,-100,40.95,-111,EN
05-10-2020 12:30,NSE_BANKINDIA,BUY,100,40.85,-101,EX
05-10-2020 12:45,NSE_BANKINDIA,SELL,-100,40.7,-101,EN
05-10-2020 15:15,NSE_BANKINDIA,BUY,100,40.8,-111,SO
06-10-2020 09:45,NSE_BANKINDIA,SELL,-100,40.9,-111,EN
06-10-2020 10:00,NSE_BANKINDIA,BUY,100,40.9,-111,EX
06-10-2020 12:45,NSE_BANKINDIA,SELL,-100,40.8,-111,EN
06-10-2020 15:15,NSE_BANKINDIA,BUY,100,40.55,-86,SO
07-10-2020 12:15,NSE_BANKINDIA,SELL,-100,40.3,-86,EN
07-10-2020 15:15,NSE_BANKINDIA,BUY,100,40.15,-71,SO
08-10-2020 14:00,NSE_BANKINDIA,SELL,-100,40.55,-71,EN
08-10-2020 15:15,NSE_BANKINDIA,BUY,100,40.5,-66,SO
09-10-2020 13:45,NSE_BANKINDIA,SELL,-100,40.7,-66,EN
09-10-2020 14:15,NSE_BANKINDIA,BUY,100,41.11,-107,SL
14-10-2020 13:15,NSE_BANKINDIA,SELL,-100,39.65,-107,EN
14-10-2020 14:15,NSE_BANKINDIA,BUY,100,40.05,-147,SL
15-10-2020 11:45,NSE_BANKINDIA,SELL,-100,40.35,-147,EN
15-10-2020 12:00,NSE_BANKINDIA,BUY,100,40.3,-142,EX
15-10-2020 12:30,NSE_BANKINDIA,SELL,-100,40.2,-142,EN
15-10-2020 15:15,NSE_BANKINDIA,BUY,100,39.55,-77,SO
16-10-2020 13:00,NSE_BANKINDIA,SELL,-100,39.5,-77,EN
16-10-2020 13:30,NSE_BANKINDIA,BUY,100,39.45,-72,EX
16-10-2020 13:45,NSE_BANKINDIA,SELL,-100,39.4,-72,EN
16-10-2020 15:15,NSE_BANKINDIA,BUY,100,39.4,-72,SO
20-10-2020 09:30,NSE_BANKINDIA,SELL,-100,40.2,-72,EN
20-10-2020 15:15,NSE_BANKINDIA,BUY,100,40.1,-62,SO
21-10-2020 13:00,NSE_BANKINDIA,SELL,-100,40.45,-62,EN
21-10-2020 15:15,NSE_BANKINDIA,BUY,100,40.15,-32,SO
22-10-2020 12:00,NSE_BANKINDIA,SELL,-100,39.8,-32,EN
22-10-2020 13:00,NSE_BANKINDIA,BUY,100,39.95,-47,EX
22-10-2020 14:30,NSE_BANKINDIA,SELL,-100,39.85,-47,EN
22-10-2020 15:15,NSE_BANKINDIA,BUY,100,40,-62,SO
26-10-2020 11:30,NSE_BANKINDIA,SELL,-100,40.15,-62,EN
26-10-2020 15:15,NSE_BANKINDIA,BUY,100,39.95,-42,SO
27-10-2020 13:15,NSE_BANKINDIA,SELL,-100,39.8,-42,EN
27-10-2020 13:45,NSE_BANKINDIA,BUY,100,39.85,-47,EX
27-10-2020 14:45,NSE_BANKINDIA,SELL,-100,39.8,-47,EN
27-10-2020 15:15,NSE_BANKINDIA,BUY,100,39.8,-47,SO
28-10-2020 09:15,NSE_BANKINDIA,SELL,-100,39.75,-47,EN
28-10-2020 10:15,NSE_BANKINDIA,BUY,100,39.8,-52,EX
28-10-2020 10:30,NSE_BANKINDIA,SELL,-100,39.7,-52,EN
28-10-2020 15:15,NSE_BANKINDIA,BUY,100,39.6,-42,SO
29-10-2020 14:45,NSE_BANKINDIA,SELL,-100,39.1,-42,EN
29-10-2020 15:15,NSE_BANKINDIA,BUY,100,39.05,-37,SO
30-10-2020 11:45,NSE_BANKINDIA,SELL,-100,39,-37,EN
30-10-2020 14:45,NSE_BANKINDIA,BUY,100,39.1,-47,EX
30-10-2020 15:00,NSE_BANKINDIA,SELL,-100,38.65,-47,EN
30-10-2020 15:15,NSE_BANKINDIA,BUY,100,38.65,-47,SO
02-11-2020 15:00,NSE_BANKINDIA,SELL,-100,39.25,-47,EN
02-11-2020 15:15,NSE_BANKINDIA,BUY,100,39.25,-47,SO
03-11-2020 12:45,NSE_BANKINDIA,SELL,-100,39.65,-47,EN
03-11-2020 15:15,NSE_BANKINDIA,BUY,100,39.55,-37,SO
05-11-2020 12:45,NSE_BANKINDIA,SELL,-100,39.9,-37,EN
05-11-2020 14:00,NSE_BANKINDIA,BUY,100,39.95,-42,EX
10-11-2020 14:00,NSE_BANKINDIA,SELL,-100,41.2,-42,EN
10-11-2020 15:15,NSE_BANKINDIA,BUY,100,41.25,-47,SO
11-11-2020 10:00,NSE_BANKINDIA,SELL,-100,41.4,-47,EN
11-11-2020 11:30,NSE_BANKINDIA,BUY,100,41.1,-17,EX
11-11-2020 11:45,NSE_BANKINDIA,SELL,-100,40.95,-17,EN
11-11-2020 15:15,NSE_BANKINDIA,BUY,100,41.1,-32,SO
19-11-2020 13:30,NSE_BANKINDIA,SELL,-100,42.05,-32,EN
19-11-2020 15:15,NSE_BANKINDIA,BUY,100,41.3,43,SO
23-11-2020 09:15,NSE_BANKINDIA,SELL,-100,43.75,43,EN
23-11-2020 13:30,NSE_BANKINDIA,BUY,100,43.4,78,EX
24-11-2020 12:45,NSE_BANKINDIA,SELL,-100,43.45,78,EN
24-11-2020 14:45,NSE_BANKINDIA,BUY,100,43.75,48,EX
25-11-2020 15:00,NSE_BANKINDIA,SELL,-100,44.5,48,EN
25-11-2020 15:15,NSE_BANKINDIA,BUY,100,44.5,48,SO
26-11-2020 13:45,NSE_BANKINDIA,SELL,-100,44.5,48,EN
26-11-2020 14:00,NSE_BANKINDIA,BUY,100,44.45,53,EX
27-11-2020 14:45,NSE_BANKINDIA,SELL,-100,45.35,53,EN
27-11-2020 15:15,NSE_BANKINDIA,BUY,100,45.1,78,SO
02-12-2020 13:15,NSE_BANKINDIA,SELL,-100,47.2,78,EN
02-12-2020 15:15,NSE_BANKINDIA,BUY,100,47.5,48,SO
03-12-2020 13:45,NSE_BANKINDIA,SELL,-100,49.05,48,EN
03-12-2020 15:15,NSE_BANKINDIA,BUY,100,48.85,68,SO
04-12-2020 09:30,NSE_BANKINDIA,SELL,-100,48.55,68,EN
04-12-2020 09:45,NSE_BANKINDIA,BUY,100,49.04,19,SL
04-12-2020 10:45,NSE_BANKINDIA,SELL,-100,49,19,EN
04-12-2020 14:45,NSE_BANKINDIA,BUY,100,49.05,14,EX
07-12-2020 14:15,NSE_BANKINDIA,SELL,-100,48.95,14,EN
07-12-2020 15:15,NSE_BANKINDIA,BUY,100,48.95,14,SO
11-12-2020 12:45,NSE_BANKINDIA,SELL,-100,51.85,14,EN
11-12-2020 13:45,NSE_BANKINDIA,BUY,100,52.37,-38,SL
,,,,,,
 ,,,,,,
CESC results,,,,,,
14-09-2020 13:30,NSE_CESC,SELL,-100,645.4,0,EN
14-09-2020 14:00,NSE_CESC,BUY,100,645.3,10,EX
16-09-2020 12:45,NSE_CESC,SELL,-100,675.6,10,EN
16-09-2020 15:15,NSE_CESC,BUY,100,674.85,85,SO
17-09-2020 11:15,NSE_CESC,SELL,-100,671.65,85,EN
17-09-2020 12:45,NSE_CESC,BUY,100,668.5,400,EX
17-09-2020 13:00,NSE_CESC,SELL,-100,668.05,400,EN
17-09-2020 15:15,NSE_CESC,BUY,100,660.4,1165,SO
18-09-2020 14:30,NSE_CESC,SELL,-100,659.1,1165,EN
18-09-2020 15:00,NSE_CESC,BUY,100,665.69,506,SL
21-09-2020 12:30,NSE_CESC,SELL,-100,675.3,506,EN
21-09-2020 14:00,NSE_CESC,BUY,100,655.04,2532,TP
22-09-2020 15:00,NSE_CESC,SELL,-100,645.45,2532,EN
22-09-2020 15:15,NSE_CESC,BUY,100,645.45,2532,SO
23-09-2020 12:00,NSE_CESC,SELL,-100,646,2532,EN
23-09-2020 15:15,NSE_CESC,BUY,100,650.05,2127,SO
24-09-2020 15:00,NSE_CESC,SELL,-100,621.9,2127,EN
24-09-2020 15:15,NSE_CESC,BUY,100,628.12,1505,SL
25-09-2020 10:15,NSE_CESC,SELL,-100,629.8,1505,EN
25-09-2020 10:30,NSE_CESC,BUY,100,631.05,1380,EX
25-09-2020 12:30,NSE_CESC,SELL,-100,633.8,1380,EN
25-09-2020 13:15,NSE_CESC,BUY,100,637.95,965,EX
28-09-2020 09:30,NSE_CESC,SELL,-100,631.9,965,EN
28-09-2020 15:15,NSE_CESC,BUY,100,624.95,1660,SO
29-09-2020 09:30,NSE_CESC,SELL,-100,617.65,1660,EN
29-09-2020 10:15,NSE_CESC,BUY,100,623.83,1042,SL
29-09-2020 13:45,NSE_CESC,SELL,-100,619.2,1042,EN
29-09-2020 14:15,NSE_CESC,BUY,100,619.15,1047,EX
30-09-2020 13:00,NSE_CESC,SELL,-100,617.4,1047,EN
30-09-2020 13:15,NSE_CESC,BUY,100,616.65,1122,EX
01-10-2020 13:15,NSE_CESC,SELL,-100,618.1,1122,EN
01-10-2020 14:15,NSE_CESC,BUY,100,618.7,1062,EX
01-10-2020 14:30,NSE_CESC,SELL,-100,616.25,1062,EN
01-10-2020 15:15,NSE_CESC,BUY,100,619.8,707,SO
05-10-2020 14:30,NSE_CESC,SELL,-100,619.15,707,EN
05-10-2020 15:15,NSE_CESC,BUY,100,625.34,88,SL
06-10-2020 13:15,NSE_CESC,SELL,-100,622.25,88,EN
06-10-2020 15:15,NSE_CESC,BUY,100,622,113,SO
09-10-2020 13:00,NSE_CESC,SELL,-100,604,113,EN
09-10-2020 14:00,NSE_CESC,BUY,100,605.6,-47,EX
12-10-2020 09:45,NSE_CESC,SELL,-100,603.25,-47,EN
12-10-2020 15:15,NSE_CESC,BUY,100,595.1,768,SO
13-10-2020 12:00,NSE_CESC,SELL,-100,593.25,768,EN
13-10-2020 13:00,NSE_CESC,BUY,100,590,1093,EX
13-10-2020 14:15,NSE_CESC,SELL,-100,589.1,1093,EN
13-10-2020 15:15,NSE_CESC,BUY,100,588.45,1158,SO
14-10-2020 13:15,NSE_CESC,SELL,-100,583.6,1158,EN
14-10-2020 14:30,NSE_CESC,BUY,100,585.3,988,EX
14-10-2020 15:00,NSE_CESC,SELL,-100,583.05,988,EN
14-10-2020 15:15,NSE_CESC,BUY,100,583.05,988,SO
15-10-2020 10:00,NSE_CESC,SELL,-100,586,988,EN
15-10-2020 11:00,NSE_CESC,BUY,100,584.25,1163,EX
16-10-2020 11:30,NSE_CESC,SELL,-100,574.5,1163,EN
16-10-2020 12:15,NSE_CESC,BUY,100,574.35,1178,EX
19-10-2020 10:00,NSE_CESC,SELL,-100,576.35,1178,EN
19-10-2020 14:00,NSE_CESC,BUY,100,571.45,1668,EX
20-10-2020 09:30,NSE_CESC,SELL,-100,570.75,1668,EN
20-10-2020 09:45,NSE_CESC,BUY,100,573.75,1368,EX
20-10-2020 14:45,NSE_CESC,SELL,-100,573.7,1368,EN
20-10-2020 15:15,NSE_CESC,BUY,100,575.25,1213,SO
21-10-2020 13:00,NSE_CESC,SELL,-100,578.55,1213,EN
21-10-2020 15:15,NSE_CESC,BUY,100,571.05,1963,SO
22-10-2020 12:45,NSE_CESC,SELL,-100,574.1,1963,EN
22-10-2020 13:45,NSE_CESC,BUY,100,573.7,2003,EX
23-10-2020 13:15,NSE_CESC,SELL,-100,583.95,2003,EN
23-10-2020 13:45,NSE_CESC,BUY,100,583.65,2033,EX
26-10-2020 11:30,NSE_CESC,SELL,-100,582,2033,EN
26-10-2020 15:15,NSE_CESC,BUY,100,577,2533,SO
28-10-2020 11:15,NSE_CESC,SELL,-100,580.75,2533,EN
28-10-2020 12:00,NSE_CESC,BUY,100,582.8,2328,EX
28-10-2020 12:30,NSE_CESC,SELL,-100,577.1,2328,EN
28-10-2020 15:15,NSE_CESC,BUY,100,571.6,2878,SO
29-10-2020 12:45,NSE_CESC,SELL,-100,568.85,2878,EN
29-10-2020 15:15,NSE_CESC,BUY,100,570.6,2703,SO
30-10-2020 12:00,NSE_CESC,SELL,-100,561.5,2703,EN
30-10-2020 15:15,NSE_CESC,BUY,100,563.85,2468,SO
02-11-2020 09:30,NSE_CESC,SELL,-100,557,2468,EN
02-11-2020 10:30,NSE_CESC,BUY,100,562.57,1911,SL
03-11-2020 14:45,NSE_CESC,SELL,-100,570,1911,EN
03-11-2020 15:15,NSE_CESC,BUY,100,568.15,2096,SO
04-11-2020 10:00,NSE_CESC,SELL,-100,569.3,2096,EN
04-11-2020 12:15,NSE_CESC,BUY,100,571.75,1851,EX
04-11-2020 13:00,NSE_CESC,SELL,-100,571.8,1851,EN
04-11-2020 13:45,NSE_CESC,BUY,100,569.95,2036,EX
06-11-2020 13:30,NSE_CESC,SELL,-100,583.3,2036,EN
06-11-2020 13:45,NSE_CESC,BUY,100,589.13,1453,SL
09-11-2020 11:45,NSE_CESC,SELL,-100,596,1453,EN
09-11-2020 13:45,NSE_CESC,BUY,100,593,1753,EX
09-11-2020 14:15,NSE_CESC,SELL,-100,594.3,1753,EN
09-11-2020 15:15,NSE_CESC,BUY,100,600.24,1159,SL
10-11-2020 09:15,NSE_CESC,SELL,-100,587.85,1159,EN
10-11-2020 14:00,NSE_CESC,BUY,100,585.6,1384,EX
11-11-2020 11:15,NSE_CESC,SELL,-100,582.75,1384,EN
11-11-2020 11:30,NSE_CESC,BUY,100,583.75,1284,EX
11-11-2020 11:45,NSE_CESC,SELL,-100,583.35,1284,EN
11-11-2020 14:45,NSE_CESC,BUY,100,583.95,1224,EX
12-11-2020 09:45,NSE_CESC,SELL,-100,583.45,1224,EN
12-11-2020 10:00,NSE_CESC,BUY,100,584.45,1124,EX
12-11-2020 10:15,NSE_CESC,SELL,-100,581.6,1124,EN
12-11-2020 15:15,NSE_CESC,BUY,100,577.05,1579,SO
13-11-2020 12:15,NSE_CESC,SELL,-100,579.3,1579,EN
13-11-2020 12:30,NSE_CESC,BUY,100,579.5,1559,EX
17-11-2020 11:00,NSE_CESC,SELL,-100,582.25,1559,EN
17-11-2020 11:15,NSE_CESC,BUY,100,580.55,1729,EX
18-11-2020 09:15,NSE_CESC,SELL,-100,581,1729,EN
18-11-2020 10:00,NSE_CESC,BUY,100,584.95,1334,EX
18-11-2020 13:30,NSE_CESC,SELL,-100,582.5,1334,EN
18-11-2020 14:00,NSE_CESC,BUY,100,583,1284,EX
19-11-2020 13:45,NSE_CESC,SELL,-100,584.95,1284,EN
19-11-2020 15:15,NSE_CESC,BUY,100,581.25,1654,SO
23-11-2020 14:15,NSE_CESC,SELL,-100,573.45,1654,EN
23-11-2020 14:30,NSE_CESC,BUY,100,573.8,1619,EX
23-11-2020 14:45,NSE_CESC,SELL,-100,573.25,1619,EN
23-11-2020 15:15,NSE_CESC,BUY,100,573.55,1589,SO
25-11-2020 15:00,NSE_CESC,SELL,-100,584.45,1589,EN
25-11-2020 15:15,NSE_CESC,BUY,100,584.45,1589,SO
27-11-2020 11:15,NSE_CESC,SELL,-100,592.15,1589,EN
27-11-2020 15:15,NSE_CESC,BUY,100,580.6,2744,SO
04-12-2020 11:15,NSE_CESC,SELL,-100,626.55,2744,EN
04-12-2020 14:45,NSE_CESC,BUY,100,631.45,2254,EX
07-12-2020 09:30,NSE_CESC,SELL,-100,625.95,2254,EN
07-12-2020 09:45,NSE_CESC,BUY,100,628,2049,EX
08-12-2020 09:30,NSE_CESC,SELL,-100,626.1,2049,EN
08-12-2020 14:30,NSE_CESC,BUY,100,622.8,2379,EX
09-12-2020 14:00,NSE_CESC,SELL,-100,633,2379,EN
09-12-2020 15:15,NSE_CESC,BUY,100,630.95,2584,SO
11-12-2020 12:45,NSE_CESC,SELL,-100,625,2584,EN
,,,,,,
 ,,,,,,
CIPLA results,,,,,,
14-09-2020 15:00,NSE_CIPLA,SELL,-100,722.9,0,EN
14-09-2020 15:15,NSE_CIPLA,BUY,100,722.9,0,SO
15-09-2020 13:45,NSE_CIPLA,SELL,-100,746.85,0,EN
15-09-2020 15:15,NSE_CIPLA,BUY,100,740.8,605,SO
17-09-2020 13:45,NSE_CIPLA,SELL,-100,751.5,605,EN
17-09-2020 15:15,NSE_CIPLA,BUY,100,752.75,480,SO
22-09-2020 13:45,NSE_CIPLA,SELL,-100,778.45,480,EN
22-09-2020 15:15,NSE_CIPLA,BUY,100,778.5,475,SO
23-09-2020 12:00,NSE_CIPLA,SELL,-100,770.3,475,EN
23-09-2020 15:15,NSE_CIPLA,BUY,100,770.4,465,SO
28-09-2020 09:30,NSE_CIPLA,SELL,-100,765.5,465,EN
28-09-2020 12:15,NSE_CIPLA,BUY,100,773.15,-300,SL
29-09-2020 15:00,NSE_CIPLA,SELL,-100,762.95,-300,EN
29-09-2020 15:15,NSE_CIPLA,BUY,100,762.95,-300,SO
30-09-2020 13:00,NSE_CIPLA,SELL,-100,776.8,-300,EN
30-09-2020 15:15,NSE_CIPLA,BUY,100,774.45,-65,SO
01-10-2020 13:00,NSE_CIPLA,SELL,-100,773,-65,EN
01-10-2020 14:00,NSE_CIPLA,BUY,100,772,35,EX
01-10-2020 14:30,NSE_CIPLA,SELL,-100,771,35,EN
01-10-2020 15:15,NSE_CIPLA,BUY,100,772.55,-120,SO
05-10-2020 12:30,NSE_CIPLA,SELL,-100,772,-120,EN
05-10-2020 12:45,NSE_CIPLA,BUY,100,770.75,5,EX
05-10-2020 13:15,NSE_CIPLA,SELL,-100,769.2,5,EN
05-10-2020 14:15,NSE_CIPLA,BUY,100,775.6,-635,EX
06-10-2020 14:00,NSE_CIPLA,SELL,-100,779.95,-635,EN
06-10-2020 14:15,NSE_CIPLA,BUY,100,781.65,-805,EX
