Trigger Date,Instrument,Buy/Sell,Quantity,Price,Cumulative P&L,Trigger type
21-09-2020 14:15,NSE_AXISBANK,BUY,100,424.2,6869,EX
21-09-2020 14:30,NSE_AXISBANK,SELL,-100,427,6869,EN
21-09-2020 15:15,NSE_AXISBANK,BUY,100,424.5,7119,SO
22-09-2020 11:00,NSE_AXISBANK,SELL,-100,417.6,7119,EN
22-09-2020 12:00,NSE_AXISBANK,BUY,100,418.35,7044,EX
22-09-2020 12:15,NSE_AXISBANK,SELL,-100,416.7,7044,EN
22-09-2020 12:30,NSE_AXISBANK,BUY,100,418.05,6909,EX
22-09-2020 13:45,NSE_AXISBANK,SELL,-100,414.95,6909,EN
22-09-2020 15:00,NSE_AXISBANK,BUY,100,413.4,7064,EX
23-09-2020 11:45,NSE_AXISBANK,SELL,-100,413.65,7064,EN
23-09-2020 14:15,NSE_AXISBANK,BUY,100,414.15,7014,EX
24-09-2020 09:15,NSE_AXISBANK,SELL,-100,410.6,7014,EN
24-09-2020 11:30,NSE_AXISBANK,BUY,100,408.6,7214,EX
28-09-2020 10:15,NSE_AXISBANK,SELL,-100,425.1,7214,EN
28-09-2020 10:45,NSE_AXISBANK,BUY,100,430.35,6689,EX
28-09-2020 11:45,NSE_AXISBANK,SELL,-100,433.1,6689,EN
28-09-2020 13:15,NSE_AXISBANK,BUY,100,436.95,6304,EX
28-09-2020 14:00,NSE_AXISBANK,SELL,-100,436.65,6304,EN
28-09-2020 14:15,NSE_AXISBANK,BUY,100,436.75,6294,EX
29-09-2020 09:30,NSE_AXISBANK,SELL,-100,435.1,6294,EN
29-09-2020 13:45,NSE_AXISBANK,BUY,100,428.4,6964,EX
01-10-2020 11:15,NSE_AXISBANK,SELL,-100,438.1,6964,EN
01-10-2020 11:30,NSE_AXISBANK,BUY,100,439.1,6864,EX
01-10-2020 13:00,NSE_AXISBANK,SELL,-100,440.05,6864,EN
01-10-2020 14:00,NSE_AXISBANK,BUY,100,442.8,6589,EX
01-10-2020 14:30,NSE_AXISBANK,SELL,-100,443,6589,EN
01-10-2020 14:45,NSE_AXISBANK,BUY,100,444.35,6454,EX
05-10-2020 10:15,NSE_AXISBANK,SELL,-100,450.2,6454,EN
05-10-2020 13:45,NSE_AXISBANK,BUY,100,444.1,7064,EX
08-10-2020 11:00,NSE_AXISBANK,SELL,-100,459.5,7064,EN
08-10-2020 11:15,NSE_AXISBANK,BUY,100,460.2,6994,EX
08-10-2020 12:15,NSE_AXISBANK,SELL,-100,458.45,6994,EN
08-10-2020 13:30,NSE_AXISBANK,BUY,100,460.25,6814,EX
08-10-2020 13:45,NSE_AXISBANK,SELL,-100,456.95,6814,EN
08-10-2020 15:15,NSE_AXISBANK,BUY,100,450.5,7459,SO
09-10-2020 12:15,NSE_AXISBANK,SELL,-100,462.35,7459,EN
09-10-2020 12:30,NSE_AXISBANK,BUY,100,463.25,7369,EX
09-10-2020 13:15,NSE_AXISBANK,SELL,-100,463.15,7369,EN
09-10-2020 14:15,NSE_AXISBANK,BUY,100,467.65,6919,EX
12-10-2020 09:30,NSE_AXISBANK,SELL,-100,473.55,6919,EN
12-10-2020 12:45,NSE_AXISBANK,BUY,100,468.35,7439,EX
15-10-2020 09:15,NSE_AXISBANK,SELL,-100,469.9,7439,EN
15-10-2020 09:30,NSE_AXISBANK,BUY,100,474.9,6939,EX
15-10-2020 10:15,NSE_AXISBANK,SELL,-100,475.75,6939,EN
15-10-2020 11:00,NSE_AXISBANK,BUY,100,479.2,6594,EX
15-10-2020 11:30,NSE_AXISBANK,SELL,-100,477.45,6594,EN
15-10-2020 12:15,NSE_AXISBANK,BUY,100,481.1,6229,EX
15-10-2020 13:00,NSE_AXISBANK,SELL,-100,476,6229,EN
15-10-2020 15:15,NSE_AXISBANK,BUY,100,461.05,7724,SO
16-10-2020 13:00,NSE_AXISBANK,SELL,-100,472.5,7724,EN
16-10-2020 14:30,NSE_AXISBANK,BUY,100,472.7,7704,EX
19-10-2020 11:00,NSE_AXISBANK,SELL,-100,488.5,7704,EN
19-10-2020 12:00,NSE_AXISBANK,BUY,100,491.3,7424,EX
19-10-2020 13:30,NSE_AXISBANK,SELL,-100,490.7,7424,EN
19-10-2020 14:30,NSE_AXISBANK,BUY,100,494,7094,EX
20-10-2020 12:30,NSE_AXISBANK,SELL,-100,495.15,7094,EN
20-10-2020 15:00,NSE_AXISBANK,BUY,100,494.15,7194,EX
21-10-2020 11:15,NSE_AXISBANK,SELL,-100,502.95,7194,EN
21-10-2020 14:45,NSE_AXISBANK,BUY,100,496.15,7874,EX
,,,,,,
 ,,,,,,
BANKBARODA results,,,,,,
28-07-2020 09:45,NSE_BANKBARODA,SELL,-100,46.6,0,EN
28-07-2020 11:00,NSE_BANKBARODA,BUY,100,46.4,20,EX
29-07-2020 11:00,NSE_BANKBARODA,SELL,-100,47.6,20,EN
29-07-2020 11:45,NSE_BANKBARODA,BUY,100,48.15,-35,EX
29-07-2020 12:00,NSE_BANKBARODA,SELL,-100,48.05,-35,EN
29-07-2020 12:15,NSE_BANKBARODA,BUY,100,48.5,-80,EX
29-07-2020 12:45,NSE_BANKBARODA,SELL,-100,48.1,-80,EN
29-07-2020 15:00,NSE_BANKBARODA,BUY,100,47.5,-20,EX
31-07-2020 11:30,NSE_BANKBARODA,SELL,-100,45.9,-20,EN
31-07-2020 12:00,NSE_BANKBARODA,BUY,100,45.95,-25,EX
31-07-2020 14:30,NSE_BANKBARODA,SELL,-100,46.75,-25,EN
31-07-2020 15:00,NSE_BANKBARODA,BUY,100,46.7,-20,EX
03-08-2020 09:45,NSE_BANKBARODA,SELL,-100,46.7,-20,EN
03-08-2020 10:15,NSE_BANKBARODA,BUY,100,47.15,-65,EX
03-08-2020 10:45,NSE_BANKBARODA,SELL,-100,47.05,-65,EN
03-08-2020 11:45,NSE_BANKBARODA,BUY,100,47.4,-100,EX
03-08-2020 12:15,NSE_BANKBARODA,SELL,-100,47.05,-100,EN
03-08-2020 13:30,NSE_BANKBARODA,BUY,100,47.2,-115,EX
03-08-2020 14:00,NSE_BANKBARODA,SELL,-100,47.2,-115,EN
03-08-2020 14:15,NSE_BANKBARODA,BUY,100,47.2,-115,EX
03-08-2020 14:45,NSE_BANKBARODA,SELL,-100,46.95,-115,EN
03-08-2020 15:15,NSE_BANKBARODA,BUY,100,46.9,-110,SO
07-08-2020 12:30,NSE_BANKBARODA,SELL,-100,47.55,-110,EN
07-08-2020 13:00,NSE_BANKBARODA,BUY,100,47.65,-120,EX
07-08-2020 13:15,NSE_BANKBARODA,SELL,-100,47.55,-120,EN
07-08-2020 14:30,NSE_BANKBARODA,BUY,100,47.7,-135,EX
07-08-2020 14:45,NSE_BANKBARODA,SELL,-100,47.7,-135,EN
07-08-2020 15:00,NSE_BANKBARODA,BUY,100,48.42,-207,SL
10-08-2020 10:45,NSE_BANKBARODA,SELL,-100,49,-207,EN
10-08-2020 13:15,NSE_BANKBARODA,BUY,100,48.6,-167,EX
10-08-2020 14:00,NSE_BANKBARODA,SELL,-100,48.25,-167,EN
10-08-2020 14:45,NSE_BANKBARODA,BUY,100,48.3,-172,EX
11-08-2020 09:15,NSE_BANKBARODA,SELL,-100,47.95,-172,EN
11-08-2020 11:45,NSE_BANKBARODA,BUY,100,47.3,-107,EX
11-08-2020 12:00,NSE_BANKBARODA,SELL,-100,47.1,-107,EN
11-08-2020 12:45,NSE_BANKBARODA,BUY,100,47,-97,EX
12-08-2020 10:45,NSE_BANKBARODA,SELL,-100,49.35,-97,EN
12-08-2020 12:30,NSE_BANKBARODA,BUY,100,49.25,-87,EX
12-08-2020 12:45,NSE_BANKBARODA,SELL,-100,49.25,-87,EN
12-08-2020 14:00,NSE_BANKBARODA,BUY,100,49.3,-92,EX
12-08-2020 14:45,NSE_BANKBARODA,SELL,-100,48.8,-92,EN
12-08-2020 15:15,NSE_BANKBARODA,BUY,100,48.55,-67,SO
13-08-2020 09:45,NSE_BANKBARODA,SELL,-100,48.4,-67,EN
13-08-2020 10:45,NSE_BANKBARODA,BUY,100,48.4,-67,EX
13-08-2020 11:45,NSE_BANKBARODA,SELL,-100,48.25,-67,EN
13-08-2020 12:45,NSE_BANKBARODA,BUY,100,48.1,-52,EX
13-08-2020 14:30,NSE_BANKBARODA,SELL,-100,47.95,-52,EN
13-08-2020 15:15,NSE_BANKBARODA,BUY,100,48.05,-62,SO
14-08-2020 09:45,NSE_BANKBARODA,SELL,-100,48.1,-62,EN
14-08-2020 11:00,NSE_BANKBARODA,BUY,100,47.95,-47,EX
17-08-2020 10:30,NSE_BANKBARODA,SELL,-100,46,-47,EN
17-08-2020 11:30,NSE_BANKBARODA,BUY,100,45.9,-37,EX
17-08-2020 14:15,NSE_BANKBARODA,SELL,-100,45.9,-37,EN
17-08-2020 15:00,NSE_BANKBARODA,BUY,100,46.05,-52,EX
18-08-2020 09:45,NSE_BANKBARODA,SELL,-100,46.1,-52,EN
18-08-2020 10:30,NSE_BANKBARODA,BUY,100,46.2,-62,EX
19-08-2020 10:30,NSE_BANKBARODA,SELL,-100,47.25,-62,EN
19-08-2020 10:45,NSE_BANKBARODA,BUY,100,47.25,-62,EX
19-08-2020 11:15,NSE_BANKBARODA,SELL,-100,47.4,-62,EN
19-08-2020 12:30,NSE_BANKBARODA,BUY,100,47.5,-72,EX
19-08-2020 13:45,NSE_BANKBARODA,SELL,-100,47.7,-72,EN
19-08-2020 14:00,NSE_BANKBARODA,BUY,100,47.65,-67,EX
19-08-2020 14:15,NSE_BANKBARODA,SELL,-100,47.65,-67,EN
19-08-2020 15:15,NSE_BANKBARODA,BUY,100,47.65,-67,SO
20-08-2020 12:15,NSE_BANKBARODA,SELL,-100,47.7,-67,EN
20-08-2020 12:30,NSE_BANKBARODA,BUY,100,47.7,-67,EX
20-08-2020 12:45,NSE_BANKBARODA,SELL,-100,47.7,-67,EN
20-08-2020 14:45,NSE_BANKBARODA,BUY,100,47.5,-47,EX
21-08-2020 12:45,NSE_BANKBARODA,SELL,-100,48.15,-47,EN
21-08-2020 13:30,NSE_BANKBARODA,BUY,100,48.55,-87,EX
21-08-2020 13:45,NSE_BANKBARODA,SELL,-100,48.45,-87,EN
21-08-2020 15:15,NSE_BANKBARODA,BUY,100,48.4,-82,SO
24-08-2020 09:30,NSE_BANKBARODA,SELL,-100,48.3,-82,EN
24-08-2020 13:00,NSE_BANKBARODA,BUY,100,47.6,-12,EX
25-08-2020 10:30,NSE_BANKBARODA,SELL,-100,48.9,-12,EN
25-08-2020 13:15,NSE_BANKBARODA,BUY,100,49.15,-37,EX
25-08-2020 14:00,NSE_BANKBARODA,SELL,-100,48.65,-37,EN
25-08-2020 15:15,NSE_BANKBARODA,BUY,100,48.65,-37,SO
26-08-2020 09:30,NSE_BANKBARODA,SELL,-100,48.5,-37,EN
26-08-2020 10:30,NSE_BANKBARODA,BUY,100,48.5,-37,EX
27-08-2020 11:30,NSE_BANKBARODA,SELL,-100,49.3,-37,EN
27-08-2020 12:15,NSE_BANKBARODA,BUY,100,49.35,-42,EX
27-08-2020 12:30,NSE_BANKBARODA,SELL,-100,49.15,-42,EN
27-08-2020 14:45,NSE_BANKBARODA,BUY,100,48.85,-12,EX
28-08-2020 11:45,NSE_BANKBARODA,SELL,-100,51.7,-12,EN
28-08-2020 14:15,NSE_BANKBARODA,BUY,100,51.25,33,EX
31-08-2020 09:45,NSE_BANKBARODA,SELL,-100,52.15,33,EN
31-08-2020 11:30,NSE_BANKBARODA,BUY,100,50.06,242,TP
31-08-2020 13:00,NSE_BANKBARODA,SELL,-100,50.45,242,EN
31-08-2020 14:30,NSE_BANKBARODA,BUY,100,48.43,444,TP
01-09-2020 10:00,NSE_BANKBARODA,SELL,-100,48.6,444,EN
01-09-2020 12:15,NSE_BANKBARODA,BUY,100,47.45,559,EX
01-09-2020 14:00,NSE_BANKBARODA,SELL,-100,47.45,559,EN
01-09-2020 15:00,NSE_BANKBARODA,BUY,100,47.7,534,EX
02-09-2020 09:45,NSE_BANKBARODA,SELL,-100,47.3,534,EN
02-09-2020 11:30,NSE_BANKBARODA,BUY,100,47.15,549,EX
02-09-2020 12:15,NSE_BANKBARODA,SELL,-100,46.7,549,EN
02-09-2020 13:00,NSE_BANKBARODA,BUY,100,46.9,529,EX
02-09-2020 13:15,NSE_BANKBARODA,SELL,-100,46.8,529,EN
02-09-2020 13:45,NSE_BANKBARODA,BUY,100,46.85,524,EX
03-09-2020 09:45,NSE_BANKBARODA,SELL,-100,47.15,524,EN
03-09-2020 13:00,NSE_BANKBARODA,BUY,100,47.25,514,EX
03-09-2020 13:15,NSE_BANKBARODA,SELL,-100,47.25,514,EN
03-09-2020 14:00,NSE_BANKBARODA,BUY,100,47.25,514,EX
04-09-2020 14:00,NSE_BANKBARODA,SELL,-100,46.45,514,EN
04-09-2020 15:15,NSE_BANKBARODA,BUY,100,45.85,574,SO
07-09-2020 12:00,NSE_BANKBARODA,SELL,-100,45.3,574,EN
07-09-2020 12:30,NSE_BANKBARODA,BUY,100,45.65,539,EX
07-09-2020 14:00,NSE_BANKBARODA,SELL,-100,45.65,539,EN
07-09-2020 14:15,NSE_BANKBARODA,BUY,100,45.8,524,EX
07-09-2020 14:45,NSE_BANKBARODA,SELL,-100,45.8,524,EN
07-09-2020 15:00,NSE_BANKBARODA,BUY,100,46.3,474,EX
08-09-2020 09:15,NSE_BANKBARODA,SELL,-100,45.65,474,EN
08-09-2020 10:30,NSE_BANKBARODA,BUY,100,46.05,434,EX
09-09-2020 11:45,NSE_BANKBARODA,SELL,-100,44.05,434,EN
09-09-2020 12:15,NSE_BANKBARODA,BUY,100,44.1,429,EX
09-09-2020 14:15,NSE_BANKBARODA,SELL,-100,44.05,429,EN
09-09-2020 15:00,NSE_BANKBARODA,BUY,100,44.5,384,EX
10-09-2020 11:15,NSE_BANKBARODA,SELL,-100,45.05,384,EN
10-09-2020 12:30,NSE_BANKBARODA,BUY,100,45.3,359,EX
10-09-2020 13:00,NSE_BANKBARODA,SELL,-100,45.25,359,EN
10-09-2020 14:00,NSE_BANKBARODA,BUY,100,45.55,329,EX
11-09-2020 09:45,NSE_BANKBARODA,SELL,-100,45.55,329,EN
11-09-2020 10:45,NSE_BANKBARODA,BUY,100,45.65,319,EX
11-09-2020 11:15,NSE_BANKBARODA,SELL,-100,45.5,319,EN
11-09-2020 11:30,NSE_BANKBARODA,BUY,100,45.65,304,EX
11-09-2020 13:15,NSE_BANKBARODA,SELL,-100,45.75,304,EN
11-09-2020 15:00,NSE_BANKBARODA,BUY,100,46,279,EX
14-09-2020 10:45,NSE_BANKBARODA,SELL,-100,46.35,279,EN
14-09-2020 11:15,NSE_BANKBARODA,BUY,100,46.45,269,EX
14-09-2020 12:30,NSE_BANKBARODA,SELL,-100,46.45,269,EN
14-09-2020 15:15,NSE_BANKBARODA,BUY,100,46.2,294,SO
15-09-2020 09:30,NSE_BANKBARODA,SELL,-100,46.15,294,EN
15-09-2020 11:00,NSE_BANKBARODA,BUY,100,45.85,324,EX
16-09-2020 09:15,NSE_BANKBARODA,SELL,-100,46.4,324,EN
16-09-2020 12:00,NSE_BANKBARODA,BUY,100,46.05,359,EX
16-09-2020 14:45,NSE_BANKBARODA,SELL,-100,46.5,359,EN
16-09-2020 15:15,NSE_BANKBARODA,BUY,100,46.45,364,SO
17-09-2020 11:45,NSE_BANKBARODA,SELL,-100,45.9,364,EN
17-09-2020 12:45,NSE_BANKBARODA,BUY,100,45.8,374,EX
17-09-2020 13:45,NSE_BANKBARODA,SELL,-100,45.65,374,EN
17-09-2020 15:15,NSE_BANKBARODA,BUY,100,45.65,374,SO
18-09-2020 10:00,NSE_BANKBARODA,SELL,-100,45.45,374,EN
18-09-2020 11:30,NSE_BANKBARODA,BUY,100,45.3,389,EX
21-09-2020 13:00,NSE_BANKBARODA,SELL,-100,43.95,389,EN
21-09-2020 15:15,NSE_BANKBARODA,BUY,100,42.9,494,SO
22-09-2020 09:45,NSE_BANKBARODA,SELL,-100,41.45,494,EN
22-09-2020 10:00,NSE_BANKBARODA,BUY,100,42.07,432,SL
22-09-2020 13:45,NSE_BANKBARODA,SELL,-100,42.35,432,EN
22-09-2020 15:15,NSE_BANKBARODA,BUY,100,42.45,422,SO
23-09-2020 09:15,NSE_BANKBARODA,SELL,-100,41.9,422,EN
23-09-2020 10:15,NSE_BANKBARODA,BUY,100,42.25,387,EX
23-09-2020 10:30,NSE_BANKBARODA,SELL,-100,41.95,387,EN
23-09-2020 11:30,NSE_BANKBARODA,BUY,100,41.9,392,EX
23-09-2020 11:45,NSE_BANKBARODA,SELL,-100,41.95,392,EN
