"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"21-Sep-2020","EQ","123.65","124.15","121.10","123.65","121.20","121.65","122.68","217.55","119.20",9573634,"1,174,524,456.15",61004
"18-Sep-2020","EQ","125.25","125.25","122.90","124.30","123.35","123.65","123.82","217.55","119.20",14614109,"1,809,509,053.75",60624
"17-Sep-2020","EQ","123.85","125.90","123.55","123.85","124.50","124.30","124.72","217.55","119.20",13049747,"1,627,548,481.80",62148
"16-Sep-2020","EQ","124.60","124.60","123.10","124.10","124.10","123.85","123.72","217.55","119.20",8008458,"990,831,277.80",44715
"15-Sep-2020","EQ","125.65","125.75","123.80","124.95","124.15","124.10","124.36","217.55","119.20",11541715,"1,435,352,580.60",51823
"14-Sep-2020","EQ","126.00","126.85","124.10","125.10","124.85","124.95","125.78","217.55","119.20",12397189,"1,559,301,593.85",63059
"11-Sep-2020","EQ","126.90","127.00","124.65","126.65","125.15","125.10","125.34","217.55","119.20",12588469,"1,577,893,146.70",76645
"10-Sep-2020","EQ","128.00","128.30","125.50","126.95","126.45","126.65","126.68","217.55","119.20",12007586,"1,521,171,651.60",71187
"09-Sep-2020","EQ","128.95","129.00","124.75","129.95","127.75","126.95","126.33","217.55","119.20",13115865,"1,656,869,981.50",94314
"08-Sep-2020","EQ","132.10","132.65","129.35","131.95","129.65","129.95","131.08","217.55","119.20",7292473,"955,887,751.15",44951
"07-Sep-2020","EQ","133.00","133.80","130.75","132.45","132.10","131.95","131.93","217.55","119.20",8781895,"1,158,627,156.65",46911
"04-Sep-2020","EQ","134.10","136.45","131.35","135.70","132.95","132.45","133.89","217.55","119.20",9952601,"1,332,578,809.65",53289
"03-Sep-2020","EQ","137.50","138.05","133.85","136.30","135.55","135.70","135.64","217.55","119.20",17375928,"2,356,950,110.55",72383
"02-Sep-2020","EQ","135.50","137.50","134.75","133.45","136.15","136.30","136.49","217.55","119.20",16749485,"2,286,204,222.65",83905
"01-Sep-2020","EQ","135.10","135.40","130.70","134.35","133.60","133.45","132.78","217.55","119.20",10567434,"1,403,158,157.50",48883
"31-Aug-2020","EQ","139.25","142.15","133.90","139.05","134.25","134.35","137.83","217.55","119.20",18673288,"2,573,824,901.05",91051
"28-Aug-2020","EQ","141.10","142.40","138.65","140.55","139.10","139.05","140.65","217.55","119.20",9056537,"1,273,760,132.50",44237
"27-Aug-2020","EQ","142.70","143.25","140.00","141.95","140.55","140.55","141.55","217.55","119.20",9356658,"1,324,408,586.65",45616
"26-Aug-2020","EQ","140.55","143.95","139.95","140.45","142.10","141.95","142.57","217.55","119.20",20083742,"2,863,282,917.50",98321
"25-Aug-2020","EQ","140.85","141.00","139.20","139.80","140.40","140.45","140.11","217.55","119.20",8785149,"1,230,887,408.70",61996
"24-Aug-2020","EQ","140.70","141.40","138.75","139.50","139.80","139.80","140.02","217.55","119.20",7621614,"1,067,200,654.25",44286
"21-Aug-2020","EQ","139.50","141.80","139.00","138.50","139.85","139.50","140.48","217.55","119.20",18104029,"2,543,314,836.60",92436
"20-Aug-2020","EQ","134.10","139.00","133.35","135.10","138.30","138.50","137.07","217.55","119.20",16865173,"2,311,783,270.85",95288
"19-Aug-2020","EQ","137.50","138.00","134.45","136.65","135.35","135.10","136.46","217.55","119.20",7440433,"1,015,303,800.05",43780
"18-Aug-2020","EQ","136.65","138.55","135.65","136.00","136.85","136.65","137.07","217.55","119.20",14887919,"2,040,638,502.10",80246
"17-Aug-2020","EQ","133.50","137.00","132.35","131.85","135.95","136.00","134.97","217.55","119.20",23263429,"3,139,766,855.20",129232
"14-Aug-2020","EQ","129.35","134.25","129.10","128.95","131.95","131.85","132.43","217.55","119.20",23946126,"3,171,289,466.55",101689
"13-Aug-2020","EQ","128.75","130.15","128.30","128.70","129.00","128.95","128.96","217.55","119.20",7333041,"945,654,337.15",47414
"12-Aug-2020","EQ","130.00","130.20","128.50","130.10","128.75","128.70","128.98","217.55","119.20",10656136,"1,374,406,320.05",59052
"11-Aug-2020","EQ","130.15","131.00","129.70","129.25","130.35","130.10","130.27","217.55","119.20",5668353,"738,429,083.95",26399
"10-Aug-2020","EQ","130.30","131.15","129.00","129.75","129.50","129.25","129.91","217.55","119.20",7123618,"925,420,591.05",36473
"07-Aug-2020","EQ","129.50","130.35","128.55","128.85","129.70","129.75","129.65","217.55","119.20",6553630,"849,662,628.30",47503
"06-Aug-2020","EQ","129.00","131.20","128.30","128.45","128.90","128.85","129.59","217.55","119.20",7905921,"1,024,502,726.05",48259
"05-Aug-2020","EQ","129.15","130.10","128.20","128.75","128.70","128.45","128.90","217.55","119.20",6357551,"819,508,352.20",39043
"04-Aug-2020","EQ","129.60","131.70","128.50","128.40","128.80","128.75","129.97","217.55","119.20",8225373,"1,069,055,187.75",44797
"03-Aug-2020","EQ","129.90","129.90","128.10","129.25","128.70","128.40","129.00","217.55","119.20",4101652,"529,095,096.70",27575
"31-Jul-2020","EQ","128.95","130.00","127.55","128.60","129.55","129.25","128.77","217.55","119.20",5310134,"683,780,289.90",39395
"30-Jul-2020","EQ","131.30","131.70","128.30","131.20","128.75","128.60","129.76","217.55","119.20",5755343,"746,808,024.30",63278
"29-Jul-2020","EQ","130.00","132.50","129.70","130.45","131.25","131.20","131.42","217.55","119.20",5730273,"753,092,661.30",36367
"28-Jul-2020","EQ","130.10","130.75","128.55","129.95","130.35","130.45","129.83","217.55","119.20",5274400,"684,779,143.15",31381
"27-Jul-2020","EQ","131.60","131.80","129.35","131.60","130.00","129.95","130.37","217.55","119.20",5361640,"699,003,212.40",39588
"24-Jul-2020","EQ","132.90","132.90","130.00","133.45","131.50","131.60","131.16","223.15","119.20",8426461,"1,105,218,034.60",53860
"23-Jul-2020","EQ","134.90","135.55","133.20","134.10","133.50","133.45","134.27","223.15","119.20",5534401,"743,081,420.85",34953
"22-Jul-2020","EQ","133.70","136.70","132.75","133.10","134.25","134.10","135.04","223.15","119.20",14123442,"1,907,262,494.45",95814
"21-Jul-2020","EQ","133.50","134.50","132.00","133.00","133.15","133.10","133.39","223.15","119.20",10375599,"1,384,002,436.60",100505
"20-Jul-2020","EQ","133.50","134.60","131.70","130.60","133.10","133.00","133.43","223.15","119.20",16602099,"2,215,244,464.60",136914
"17-Jul-2020","EQ","126.60","132.05","126.60","126.15","130.95","130.60","129.30","234.15","119.20",11331580,"1,465,214,709.25",62603
"16-Jul-2020","EQ","127.75","128.00","124.60","128.00","126.05","126.15","125.70","234.15","119.20",11785672,"1,481,479,175.55",113925
"15-Jul-2020","EQ","128.85","129.45","127.55","128.25","128.20","128.00","128.51","234.15","119.20",7037830,"904,450,444.70",54870
"14-Jul-2020","EQ","130.40","130.40","128.00","130.50","128.25","128.25","128.94","234.15","119.20",7234663,"932,861,438.55",56207
"13-Jul-2020","EQ","131.80","132.45","130.30","131.20","130.65","130.50","130.98","234.15","119.20",7748616,"1,014,945,495.00",58621
"10-Jul-2020","EQ","129.50","132.25","128.20","130.40","131.25","131.20","130.67","241.45","119.20",17079042,"2,231,709,006.65",94861
"09-Jul-2020","EQ","133.50","135.30","129.10","132.85","130.80","130.40","131.48","241.45","119.20",19348275,"2,543,822,744.20",113948
"08-Jul-2020","EQ","132.95","134.45","131.60","132.85","132.85","132.85","132.92","241.45","119.20",12308840,"1,636,032,833.65",70137
"07-Jul-2020","EQ","136.50","136.70","132.60","135.85","133.00","132.85","133.63","241.45","119.20",9905750,"1,323,753,577.50",94169
"06-Jul-2020","EQ","136.30","137.50","135.25","135.25","135.85","135.85","136.17","241.45","119.20",9491956,"1,292,496,413.20",48520
"03-Jul-2020","EQ","134.40","135.90","133.05","133.60","135.00","135.25","134.37","256.40","119.20",9093435,"1,221,869,662.10",62413
"02-Jul-2020","EQ","134.05","135.00","132.80","133.85","133.75","133.60","133.69","256.40","119.20",7746561,"1,035,665,270.70",47067
"01-Jul-2020","EQ","132.85","134.65","131.40","132.85","134.05","133.85","133.51","256.40","119.20",8413691,"1,123,341,790.75",47189
"30-Jun-2020","EQ","136.35","137.15","132.35","134.85","133.15","132.85","134.67","256.40","119.20",9576074,"1,289,649,395.35",61798
"29-Jun-2020","EQ","140.55","140.85","134.15","142.10","135.05","134.85","135.94","256.40","119.20",14576506,"1,981,520,443.25",97559
"26-Jun-2020","EQ","140.90","143.00","139.60","140.40","142.10","142.10","142.02","263.25","119.20",8096021,"1,149,824,367.30",46554
"25-Jun-2020","EQ","140.35","143.65","138.35","141.55","139.20","140.40","140.56","263.25","119.20",33546613,"4,715,362,618.15",107189
"24-Jun-2020","EQ","145.70","146.45","140.75","143.85","141.85","141.55","142.81","263.25","119.20",10639900,"1,519,517,614.60",62216
"23-Jun-2020","EQ","144.95","146.75","143.20","143.65","144.10","143.85","144.87","263.25","119.20",10955603,"1,587,149,841.40",63587
"22-Jun-2020","EQ","137.25","143.95","137.10","137.25","143.70","143.65","141.75","263.25","119.20",19716497,"2,794,795,907.80",95804
"19-Jun-2020","EQ","140.00","140.00","135.20","137.60","137.00","137.25","136.92","265.35","119.20",17468342,"2,391,791,374.40",88714
"18-Jun-2020","EQ","129.00","139.70","128.15","129.45","137.65","137.60","135.98","265.35","119.20",34587382,"4,703,231,231.50",173947
"17-Jun-2020","EQ","131.15","133.90","129.10","131.15","129.45","129.45","131.14","265.35","119.20",9072521,"1,189,770,669.75",57866
"16-Jun-2020","EQ","134.50","135.00","129.55","132.10","131.35","131.15","131.86","265.35","119.20",7130557,"940,261,825.80",46869
"15-Jun-2020","EQ","134.70","135.00","130.50","134.65","132.35","132.10","132.41","265.35","119.20",8217883,"1,088,093,839.45",54843
"12-Jun-2020","EQ","133.10","135.55","132.70","137.70","134.70","134.65","134.30","268.00","119.20",8425506,"1,131,505,864.05",71487
"11-Jun-2020","EQ","140.85","142.90","137.50","140.70","137.90","137.70","140.22","268.00","119.20",9259409,"1,298,384,513.60",66927
"10-Jun-2020","EQ","144.00","144.75","140.20","144.30","140.85","140.70","141.91","268.00","119.20",8915113,"1,265,174,633.85",58961
"09-Jun-2020","EQ","147.95","147.95","143.65","146.70","144.20","144.30","145.06","268.00","119.20",6957097,"1,009,170,865.55",50309
"08-Jun-2020","EQ","148.00","148.95","144.75","144.85","146.85","146.70","147.03","268.00","119.20",11258936,"1,655,354,631.85",74920
"05-Jun-2020","EQ","141.00","145.75","140.50","140.25","145.40","144.85","143.70","271.45","119.20",11872638,"1,706,128,890.90",76530
"04-Jun-2020","EQ","141.00","142.60","139.35","141.70","140.60","140.25","140.56","271.45","119.20",6295322,"884,868,807.00",47936
"03-Jun-2020","EQ","145.00","145.10","141.10","143.40","141.30","141.70","142.79","271.45","119.20",11561360,"1,650,889,377.25",81683
"02-Jun-2020","EQ","149.15","149.15","143.00","148.55","143.65","143.40","144.15","271.45","119.20",16680118,"2,404,380,247.50",125175
"01-Jun-2020","EQ","142.10","149.75","141.55","141.30","147.65","148.55","145.86","271.45","119.20",21205031,"3,092,945,519.75",99115
"29-May-2020","EQ","133.50","142.45","132.25","133.90","140.65","141.30","138.64","271.45","119.20",16208002,"2,247,044,365.55",93501
"28-May-2020","EQ","130.85","134.30","129.30","130.80","133.60","133.90","133.07","271.45","119.20",7883181,"1,049,026,228.20",52289
"27-May-2020","EQ","127.25","131.35","126.00","127.25","130.50","130.80","128.98","271.45","119.20",6084266,"784,740,474.40",53996
"26-May-2020","EQ","125.85","128.00","125.00","125.20","127.30","127.25","126.68","271.45","119.20",6183000,"783,232,345.05",43527
"22-May-2020","EQ","124.00","126.05","121.90","124.50","125.50","125.20","124.27","271.45","119.20",7129073,"885,933,591.40",50794
"21-May-2020","EQ","123.90","126.25","122.80","123.25","124.80","124.50","124.68","271.45","119.20",6187533,"771,445,889.25",42468
