"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"21-Sep-2020","EQ","1,001.00","1,031.00","1,000.50","1,002.15","1,007.00","1,009.90","1,019.34","1,031.00","509.25",14140790,"14,414,221,200.50",284118
"18-Sep-2020","EQ","1,011.00","1,018.80","999.10","1,011.00","1,003.40","1,002.15","1,007.23","1,021.00","509.25",12897897,"12,991,132,019.30",228827
"17-Sep-2020","EQ","995.00","1,021.00","995.00","1,001.75","1,011.00","1,011.00","1,010.52","1,021.00","509.25",15628308,"15,792,764,185.70",340784
"16-Sep-2020","EQ","986.00","1,005.65","982.00","982.45","1,001.80","1,001.75","991.46","1,005.65","509.25",10059392,"9,973,473,916.20",239939
"15-Sep-2020","EQ","979.50","994.00","971.65","978.40","981.40","982.45","982.27","994.00","509.25",11608223,"11,402,371,128.65",252665
"14-Sep-2020","EQ","957.00","991.05","948.30","945.70","975.00","978.40","976.06","991.05","509.25",21871591,"21,347,911,659.75",342353
"11-Sep-2020","EQ","934.90","954.15","931.00","940.05","944.50","945.70","945.41","986.45","509.25",6672082,"6,307,865,395.75",124065
"10-Sep-2020","EQ","935.30","942.00","924.80","927.75","939.65","940.05","934.08","986.45","509.25",5172091,"4,831,122,431.90",101735
"09-Sep-2020","EQ","935.00","946.00","926.00","939.30","928.20","927.75","933.78","986.45","509.25",5529150,"5,163,032,076.50",133068
"08-Sep-2020","EQ","929.95","952.00","925.55","925.05","938.80","939.30","942.77","986.45","509.25",12892115,"12,154,247,390.25",200293
"07-Sep-2020","EQ","918.90","927.55","913.05","919.15","925.55","925.05","921.27","986.45","509.25",6700450,"6,172,952,176.90",101639
"04-Sep-2020","EQ","915.00","929.50","914.45","935.55","920.50","919.15","921.81","986.45","509.25",8650414,"7,974,078,250.95",146258
"03-Sep-2020","EQ","926.50","949.40","924.00","924.00","935.20","935.55","937.36","986.45","509.25",8828016,"8,275,049,706.35",130511
"02-Sep-2020","EQ","915.00","926.40","913.50","914.15","923.60","924.00","920.90","986.45","509.25",5678696,"5,229,493,200.00",105709
